n,lam,beta,<rot_H1>,<-err,\int_0^{beta} \dtau <rot_H1(tau)rot_H1>,<--std,\int_0^{beta} \dtau tau <rot_H1(tau)rot_H1>,<--std,\int_0^{beta/2} \dtau tau <rot_H1(tau)rot_H1>,<--std,rng,eps,l,Tsteps,steps,stepsPerMeasurement,<sign>,<--std,<q>,qmax,time(s)
100,0.3693467336683416,20.0,-0.0136787141,0.00167371175,0.0640274216,0.0065287358,0.639066633,0.0650062882,0.0366945751,0.00583005829,3026438146,None,59,100000,1000000,10,1,0,0.64036,6,11.43
100,0.38442211055276365,20.0,-0.0157585186,0.0018878767,0.0730137023,0.00752940578,0.72965862,0.0751726635,0.0445035405,0.00672238232,3026438146,None,59,100000,1000000,10,1,0,0.6902,10,13.59
100,0.39949748743718594,20.0,-0.0151785731,0.00187426359,0.0700107118,0.00788454454,0.699986944,0.0788077693,0.0444137018,0.00744212585,3026438146,None,59,100000,1000000,10,1,0,0.64544,6,11.57
100,0.414572864321608,20.0,-0.0180982986,0.00200150791,0.0819466788,0.00854978491,0.818632434,0.0853658409,0.0548306823,0.00849325694,3026438146,None,59,100000,1000000,10,1,0,0.63658,6,11.56
100,0.42964824120603007,20.0,-0.0181982892,0.00192049537,0.0834033956,0.00850906894,0.833792149,0.0850197362,0.0541841317,0.00786211858,3026438146,None,59,100000,1000000,10,1,0,0.63297,6,11.77
100,0.44472361809045213,20.0,-0.0197581426,0.00197347884,0.0900862235,0.00878939524,0.900176945,0.0877642825,0.0612030745,0.00818512825,3026438146,None,59,100000,1000000,10,1,0,0.64117,6,12.03
100,0.4597989949748742,20.0,-0.0216179677,0.00218873651,0.10575466,0.0104981236,1.05711434,0.105019661,0.0779368496,0.011192965,3026438146,None,59,100000,1000000,10,1,0,0.70813,6,12.95
100,0.4748743718592965,20.0,-0.0225778775,0.00220132921,0.107989054,0.0109238153,1.07848175,0.108913314,0.0802847963,0.0116917361,3026438146,None,59,100000,1000000,10,1,0,0.70733,6,13.16
100,0.48994974874371855,20.0,-0.0218808992,0.00212933223,0.10932993,0.0109246023,1.09437618,0.109209166,0.0822569536,0.0116541704,3026438146,None,59,100000,1000000,10,0.99994,6e-05,0.70681,6,13.05
100,0.5050251256281406,20.0,-0.0232188142,0.00238873593,0.120269208,0.0125448006,1.20369681,0.125558309,0.0948696535,0.0137876532,3026438146,None,59,100000,1000000,10,0.99994,6e-05,0.67784,6,12.57
100,0.5201005025125629,20.0,-0.0249560555,0.00256584251,0.131627965,0.0135853677,1.31657075,0.135452179,0.105110277,0.0147277432,3026438146,None,59,100000,1000000,10,0.99994,6e-05,0.70406,6,12.8
100,0.5351758793969847,20.0,-0.0253938793,0.00248078305,0.13916456,0.0132066538,1.39453131,0.13229579,0.107263909,0.0138444222,3026438146,None,59,100000,1000000,10,0.99994,6e-05,0.72088,6,13.1
100,0.550251256281407,20.0,-0.0260728569,0.00262006209,0.147718666,0.0150049321,1.47749219,0.14981774,0.127339586,0.0169788528,3026438146,None,59,100000,1000000,10,0.9999,0.0001,0.72019,6,13.15
100,0.5653266331658289,20.0,-0.0269098379,0.00267286883,0.154340281,0.0152057354,1.54480763,0.152024625,0.131881385,0.016603363,3026438146,None,59,100000,1000000,10,0.99994,6e-05,0.71114,6,12.8
100,0.5804020100502512,20.0,-0.0298279051,0.00308631997,0.181896433,0.0190590991,1.81975496,0.190313646,0.170798142,0.0237261767,3026438146,None,59,100000,1000000,10,0.99994,6e-05,0.75634,6,13.75
100,0.5954773869346734,20.0,-0.0329768999,0.00308564095,0.206088976,0.0201544631,2.05974232,0.201589656,0.197015564,0.0254294072,3026438146,None,59,100000,1000000,10,1,0,0.79971,6,14.28
100,0.6105527638190953,20.0,-0.03486948,0.00334582296,0.225749473,0.0232582987,2.25646391,0.232216568,0.234505552,0.032594308,3026438146,None,59,100000,1000000,10,1,0,0.78866,8,14.25
100,0.6256281407035176,20.0,-0.0343687399,0.0031667526,0.2238128,0.0221077442,2.23607027,0.220815595,0.22365231,0.0287986055,3026438146,None,59,100000,1000000,10,1,0,0.74173,6,13.01
100,0.6407035175879394,20.0,-0.0415873109,0.00372733504,0.282309405,0.0274208515,2.82192646,0.274159293,0.299959872,0.0377437491,3026438146,None,59,100000,1000000,10,1,0,0.82748,6,14.22
100,0.6557788944723617,20.0,-0.0476660194,0.00415892671,0.341916295,0.0324571891,3.42039253,0.325091142,0.383563094,0.0465750924,3026438146,None,59,100000,1000000,10,1,0,0.91259,10,17.24
100,0.670854271356784,20.0,-0.0457664289,0.00390383549,0.331200178,0.0301317232,3.31328267,0.301888744,0.356465824,0.0414708385,3026438146,None,59,100000,1000000,10,0.99998,2e-05,0.80662,6,13.78
100,0.6859296482412058,20.0,-0.0547462318,0.00439924792,0.423809411,0.0380011281,4.23955439,0.380512135,0.50532515,0.0598049342,3026438146,None,59,100000,1000000,10,0.99958,0.00042,0.96573,8,18.82
100,0.7010050251256281,20.0,-0.0569464723,0.00440531924,0.446174718,0.0380980589,4.4656781,0.382095912,0.511189296,0.0574049011,3026438146,None,59,100000,1000000,10,0.99958,0.00042,0.87818,8,20.19
100,0.71608040201005,20.0,-0.0555227197,0.00395058391,0.435330551,0.0323309945,4.35121554,0.323062182,0.475050832,0.0432569868,3026438146,None,59,100000,1000000,10,1,0,0.76377,6,16.54
100,0.7311557788944723,20.0,-0.0710835246,0.00492315172,0.599503822,0.0440549631,5.99682422,0.440854615,0.7190151,0.0627855325,3026438146,None,59,100000,1000000,10,0.99996,4e-05,0.97286,6,19.33
100,0.7462311557788945,20.0,-0.075928004,0.00497638609,0.682033687,0.0479428039,6.82077355,0.479538572,0.862831285,0.0739038276,3026438146,None,59,100000,1000000,10,0.99998,2e-05,1.00863,6,19.74
100,0.7613065326633164,20.0,-0.0883707314,0.00551330839,0.834698222,0.0553909806,8.34623053,0.553705624,1.087899,0.0848462928,3026438146,None,59,100000,1000000,10,0.99988,0.000101901598,1.06892,8,24.01
100,0.7763819095477387,20.0,-0.110382071,0.00661925638,1.10938667,0.0710802424,11.0935222,0.710844053,1.53086106,0.116053949,3026438146,None,59,100000,1000000,10,0.99976,0.000185221023,1.25939,8,28.37
100,0.7914572864321605,20.0,-0.124208323,0.0065518267,1.32616772,0.074260523,13.2641406,0.74295111,1.90258247,0.123066209,3026438146,None,59,100000,1000000,10,1,0,1.34642,8,30.01
100,0.8065326633165828,20.0,-0.14035727,0.00753031984,1.60153117,0.0906987206,16.0105504,0.906166235,2.41419527,0.157616491,3026438146,None,59,100000,1000000,10,0.99996,2.82274184e-05,1.42223,10,33.51
100,0.8216080402010051,20.0,-0.164334386,0.0084746978,2.00862011,0.110219822,20.0831034,1.10198536,3.18920738,0.203458501,3026438146,None,59,100000,1000000,10,0.99994,4.46494602e-05,1.5746,12,40.36
100,0.8366834170854269,20.0,-0.185119329,0.00910679816,2.41463324,0.125115481,24.1459911,1.25116727,3.96861629,0.234015927,3026438146,None,59,100000,1000000,10,0.99942,0.000430576339,1.63594,8,37.29
100,0.8517587939698492,20.0,-0.211221818,0.00946250444,2.91897787,0.136199726,29.1899821,1.36236324,4.91855917,0.256827819,3026438146,None,59,100000,1000000,10,0.99982,0.000127811357,1.68247,8,38.85
100,0.8668341708542711,20.0,-0.243400439,0.00972670591,3.60501592,0.147605768,36.0553781,1.47655864,6.27999393,0.283141079,3026438146,None,59,100000,1000000,10,1,0,1.74086,8,40.4
100,0.8819095477386933,20.0,-0.292014825,0.0108775072,4.68431367,0.175669175,46.8419389,1.75619189,8.59850724,0.354910149,3026438146,None,59,100000,1000000,10,0.99978,0.000184234005,2.01331,10,46.32
100,0.8969849246231156,20.0,-0.323059632,0.0110178357,5.59557278,0.190449153,55.9611431,1.90422637,10.5291185,0.386045351,3026438146,None,59,100000,1000000,10,0.9998,0.000109030043,1.91048,11,42.39
100,0.9120603015075375,20.0,-0.379512661,0.0108195335,7.01816043,0.188212679,70.1796443,1.88184513,13.6355298,0.385186255,3026438146,None,59,100000,1000000,10,0.99968,0.000213006778,2.07819,8,46.11
100,0.9271356783919598,20.0,-0.448042939,0.0117876127,8.86415598,0.218042358,88.6315349,2.17992412,17.756784,0.451229296,3026438146,None,59,100000,1000000,10,0.99912,0.000587779157,2.24925,8,44.61
100,0.9422110552763816,20.0,-0.539744494,0.0117713192,11.3800498,0.220494113,113.809763,2.20506145,23.4832837,0.464866904,3026438146,None,59,100000,1000000,10,0.99988,8.46822552e-05,2.49914,8,49.43
100,0.9572864321608039,20.0,-0.622737707,0.0109298665,14.2125501,0.213630623,142.127865,2.13625088,30.1565577,0.457650055,3026438146,None,59,100000,1000000,10,0.9994,0.000315846539,2.45437,10,50.02
100,0.9723618090452262,20.0,-0.728096049,0.00929996084,17.720287,0.208208184,177.20507,2.08242099,38.4969158,0.472934107,3026438146,None,59,100000,1000000,10,0.9985,0.00120715737,2.57502,10,52.45
100,0.987437185929648,20.0,-0.831950006,0.00825304162,21.2117249,0.182870812,212.110508,1.82851016,47.0105926,0.411117693,3026438146,None,59,100000,1000000,10,0.9994,0.000378328601,2.77722,10,55.12
100,1.0025125628140703,20.0,-0.939899481,0.00741029277,25.4923987,0.236059481,254.921818,2.35937085,57.5569685,0.589947222,3026438146,None,59,100000,1000000,10,0.99956,0.000365183565,2.70714,10,52.78
100,1.0175879396984921,20.0,-1.06699732,0.00632014626,30.3757991,0.298921576,303.7531,2.98931526,69.6438731,0.773617801,3026438146,None,59,100000,1000000,10,0.99942,0.000413446674,2.68326,10,51.95
100,1.0326633165829144,20.0,-1.1750959,0.00721050796,34.8078143,0.399501337,348.075573,3.9956138,80.8903883,1.03248352,3026438146,None,59,100000,1000000,10,0.99876,0.000755335506,2.7672,10,57.55
100,1.0477386934673367,20.0,-1.2833945,0.00803075293,39.5151601,0.478381974,395.145806,4.78386084,92.9178012,1.24755393,3026438146,None,59,100000,1000000,10,0.99974,0.000127257131,2.68075,10,54.55
100,1.0628140703517586,20.0,-1.37017578,0.00845286494,43.3575252,0.507395932,433.572165,5.07463316,102.824414,1.31440334,3026438146,None,59,100000,1000000,10,0.99944,0.000303171986,2.67929,10,53.62
100,1.0778894472361809,20.0,-1.45184256,0.00884234614,47.3076682,0.527361052,473.079374,5.27366648,113.087809,1.37285181,3026438146,None,59,100000,1000000,10,0.99984,8.9046714e-05,2.5235,8,51.15
100,1.0929648241206027,20.0,-1.53429713,0.00949359184,51.6508046,0.568203838,516.509099,5.68205758,124.486517,1.48873957,3026438146,None,59,100000,1000000,10,0.9996,0.000200801606,2.29088,8,55.02
100,1.108040201005025,20.0,-1.58071476,0.00972722921,53.9617788,0.588148547,539.62461,5.88123618,130.628345,1.5392073,3026438146,None,59,100000,1000000,10,0.99956,0.000243851294,2.30808,8,53.85
100,1.1231155778894473,20.0,-1.6439766,0.0101002413,57.5038972,0.607664131,575.035497,6.07742659,140.040392,1.58942702,3026438146,None,59,100000,1000000,10,0.99836,0.000913773236,2.13754,10,50.27
100,1.1381909547738691,20.0,-1.69510703,0.00920429433,60.3183504,0.568675331,603.182514,5.68672191,147.493979,1.49349134,3026438146,None,59,100000,1000000,10,0.99972,0.000159335971,1.96467,10,45.94
100,1.1532663316582914,20.0,-1.73296208,0.00821808019,62.2781794,0.52336434,622.774641,5.23400117,152.690963,1.37671188,3026438146,None,59,100000,1000000,10,0.9995,0.000266239618,1.91322,10,44.66
100,1.1683417085427132,20.0,-1.75530386,0.00861935006,63.6356814,0.543276396,636.350029,5.43300534,156.393983,1.42455746,3026438146,None,59,100000,1000000,10,0.99956,0.000276280516,1.89437,10,44.51
100,1.1834170854271355,20.0,-1.7696693,0.00807411423,64.5022484,0.518190028,645.01587,5.18244377,158.764357,1.35904465,3026438146,None,59,100000,1000000,10,0.99966,0.000264228817,1.88447,10,44.77
100,1.1984924623115578,20.0,-1.7906926,0.00812147976,65.740451,0.527025908,657.401076,5.27018941,162.098396,1.38314734,3026438146,None,59,100000,1000000,10,0.99966,0.000248565362,1.84157,8,43.77
100,1.2135678391959797,20.0,-1.81176921,0.00774934947,67.0233887,0.511435527,670.2353,5.11429218,165.536944,1.34433413,3026438146,None,59,100000,1000000,10,0.99992,4.88255644e-05,1.76922,6,38.73
100,1.228643216080402,20.0,-1.82740553,0.00740516593,68.0202988,0.490194848,680.200072,4.90234356,168.228105,1.28802676,3026438146,None,59,100000,1000000,10,0.99992,6.31693078e-05,1.71172,8,39.05
100,1.2437185929648238,20.0,-1.84559225,0.00684760052,69.1898179,0.458787543,691.898162,4.58795687,171.352163,1.20573402,3026438146,None,59,100000,1000000,10,0.99976,0.000183039926,1.63912,8,40.1
100,1.258793969849246,20.0,-1.86546012,0.00662162925,70.5877003,0.440050743,705.878433,4.40034857,175.094504,1.15510309,3026438146,None,59,100000,1000000,10,0.99992,4.88255644e-05,1.46077,6,35.81
100,1.2738693467336684,20.0,-1.87977005,0.00637060016,71.4991257,0.424098792,714.984655,4.24157778,177.539429,1.11052956,3026438146,None,59,100000,1000000,10,0.99994,4.46494602e-05,1.38797,6,34.53
100,1.2889447236180902,20.0,-1.88479012,0.00615665415,71.7296819,0.428885368,717.289933,4.28970394,178.187879,1.1225918,3026438146,None,59,100000,1000000,10,0.99994,4.46494602e-05,1.45468,8,36.21
100,1.3040201005025125,20.0,-1.89444875,0.00571608443,72.4353056,0.395861356,724.353087,3.95851249,180.077106,1.03485406,3026438146,None,59,100000,1000000,10,1,0,1.35551,8,33.02
100,1.3190954773869343,20.0,-1.90352857,0.00564479242,73.0682253,0.386376386,730.677537,3.86435525,181.76855,1.00814823,3026438146,None,59,100000,1000000,10,0.99996,4e-05,1.28783,8,31.73
100,1.3341708542713566,20.0,-1.91263633,0.0050218601,73.67838,0.352693619,736.780388,3.527244,183.390408,0.921033137,3026438146,None,59,100000,1000000,10,0.99996,4e-05,1.22163,8,30.07
100,1.349246231155779,20.0,-1.91813917,0.00490517543,74.1037565,0.340995664,741.033662,3.40981598,184.531734,0.889381227,3026438146,None,59,100000,1000000,10,0.99998,2e-05,1.17629,8,29.21
100,1.3643216080402008,20.0,-1.92638583,0.00447364902,74.6182601,0.318331532,746.172072,3.18384376,185.888952,0.830269879,3026438146,None,59,100000,1000000,10,0.99998,2e-05,1.12008,8,27.95
100,1.379396984924623,20.0,-1.93091718,0.00417461597,74.9052374,0.302926662,749.056336,3.02885314,186.645828,0.790979213,3026438146,None,59,100000,1000000,10,1,0,1.10017,8,28.12
100,1.3944723618090453,20.0,-1.93404206,0.00417872775,75.1718915,0.29788717,751.720425,2.97813478,187.368555,0.776300491,3026438146,None,59,100000,1000000,10,1,0,1.06909,8,27.21
100,1.4095477386934672,20.0,-1.93787457,0.00405054131,75.4722772,0.288296094,754.726773,2.88223537,188.170866,0.750455396,3026438146,None,59,100000,1000000,10,1,0,1.02922,8,26.46
100,1.4246231155778895,20.0,-1.94171403,0.00388918626,75.7176691,0.277845011,757.178176,2.77797758,188.821695,0.72244972,3026438146,None,59,100000,1000000,10,1,0,1.01143,8,26.24
100,1.4396984924623113,20.0,-1.94865747,0.00341019943,76.1459489,0.250418614,761.458506,2.50424921,189.937537,0.651667985,3026438146,None,59,100000,1000000,10,1,0,0.94817,8,24.87
100,1.4547738693467336,20.0,-1.9506881,0.00349023221,76.3623273,0.243223237,763.625976,2.43184285,190.517933,0.6313998,3026438146,None,59,100000,1000000,10,1,0,0.90234,8,23.81
100,1.4698492462311559,20.0,-1.95356645,0.00315966655,76.5296087,0.228571686,765.298685,2.28554209,190.958715,0.593672552,3026438146,None,59,100000,1000000,10,1,0,0.89623,8,23.91
100,1.4849246231155777,20.0,-1.95616462,0.00295861055,76.6952847,0.216678727,766.954256,2.16689043,191.395026,0.56270427,3026438146,None,59,100000,1000000,10,1,0,0.88353,8,23.69
100,1.5,20.0,-1.9579531,0.00291113141,76.8350749,0.212232408,768.347714,2.12248641,191.77024,0.550262681,3026438146,None,59,100000,1000000,10,1,0,0.86785,8,23.4
100,-1.5,20.0,1.96287042,0.00206265771,77.2245686,0.145496702,772.245271,1.4553996,192.7789,0.377027709,2781301355,None,36,100000,1000000,10,0.99718,0.00151159853,0.81983,6,17.04
100,-1.484924623115578,20.0,1.96097525,0.00215264878,77.0636118,0.153558542,770.640014,1.53564763,192.349467,0.398438731,2781301355,None,36,100000,1000000,10,0.9972,0.00174148531,0.84362,6,17.32
100,-1.4698492462311559,20.0,1.96013435,0.00220215824,76.970901,0.156975584,769.715231,1.56948517,192.0938,0.407876478,2781301355,None,36,100000,1000000,10,0.99728,0.00161643368,0.86174,6,18.22
100,-1.4547738693467336,20.0,1.95624856,0.00231249279,76.7314528,0.163045065,767.324253,1.62950904,191.467055,0.423958859,2781301355,None,36,100000,1000000,10,0.99706,0.00186884884,0.87906,6,18.28
100,-1.4396984924623115,20.0,1.95523206,0.00233097845,76.6234798,0.164952641,766.242815,1.64872741,191.17099,0.42947136,2781301355,None,36,100000,1000000,10,0.99716,0.00186785791,0.88998,6,18.45
100,-1.4246231155778895,20.0,1.95149555,0.00249266912,76.401329,0.171376588,764.018454,1.71303403,190.586277,0.446164678,2781301355,None,36,100000,1000000,10,0.99666,0.00187559297,0.9101,6,18.8
100,-1.4095477386934674,20.0,1.94879987,0.00257553752,76.1524297,0.181958078,761.532479,1.81892449,189.91704,0.47466818,2781301355,None,36,100000,1000000,10,0.99688,0.00179027448,0.95173,6,19.63
100,-1.3944723618090453,20.0,1.94335261,0.0030210022,75.7845762,0.206861353,757.845735,2.06840054,188.947331,0.538796452,2781301355,None,36,100000,1000000,10,0.99668,0.00180536639,1.00169,7,20.3
100,-1.379396984924623,20.0,1.94044931,0.00321206603,75.5646837,0.219794106,755.659155,2.19758122,188.350924,0.572704281,2781301355,None,36,100000,1000000,10,0.99664,0.0018462057,1.02225,7,20.63
100,-1.364321608040201,20.0,1.93642967,0.00307755147,75.3263425,0.208727957,753.266844,2.0869997,187.716012,0.544926143,2781301355,None,36,100000,1000000,10,0.9971,0.00186113279,1.0257,7,20.5
100,-1.349246231155779,20.0,1.93094391,0.00335440556,74.9391306,0.22766373,749.392564,2.27641128,186.681728,0.594713775,2781301355,None,36,100000,1000000,10,0.99148,0.00456756928,1.10556,8,22.6
100,-1.3341708542713568,20.0,1.92476191,0.00357363666,74.5254712,0.243430289,745.262036,2.43431275,185.575946,0.636739133,2781301355,None,36,100000,1000000,10,0.99882,0.000553584885,1.09634,8,21.27
100,-1.3190954773869348,20.0,1.91945124,0.00373438781,74.1544679,0.252929082,741.554563,2.52887356,184.576012,0.662063893,2781301355,None,36,100000,1000000,10,0.99876,0.000587904863,1.13395,8,22.01
100,-1.3040201005025125,20.0,1.91094403,0.00410207163,73.5340448,0.275772183,735.345435,2.75781532,182.921385,0.72141738,2781301355,None,36,100000,1000000,10,0.99814,0.000698938955,1.19798,8,22.68
100,-1.2889447236180904,20.0,1.89744992,0.00452419974,72.6926496,0.302092502,726.931014,3.02099503,180.69701,0.790399991,2781301355,None,36,100000,1000000,10,0.99804,0.000660285931,1.28467,8,24.17
100,-1.2738693467336684,20.0,1.8874312,0.00520851434,71.950544,0.346442643,719.500852,3.46449489,178.704575,0.906242336,2781301355,None,36,100000,1000000,10,0.9984,0.000627483019,1.3551,8,24.84
100,-1.2587939698492463,20.0,1.87466865,0.005415618,71.1850349,0.354851808,711.846607,3.54857046,176.661811,0.927370187,2781301355,None,36,100000,1000000,10,0.99776,0.00100357273,1.42028,10,25.44
100,-1.2437185929648242,20.0,1.86580113,0.00554757961,70.5139267,0.366681981,705.144429,3.6675376,174.82505,0.959606472,2781301355,None,36,100000,1000000,10,0.99714,0.00110697025,1.47539,10,26.95
100,-1.228643216080402,20.0,1.84839036,0.00606187028,69.3215077,0.407540957,693.231989,4.0720992,171.62363,1.0694025,2781301355,None,36,100000,1000000,10,0.99594,0.00185975816,1.61943,10,30.06
100,-1.2135678391959799,20.0,1.8410009,0.00564404534,68.9777344,0.364097887,689.791992,3.6417145,170.649544,0.955438243,2781301355,None,36,100000,1000000,10,0.99712,0.00114965614,1.50428,8,26.37
100,-1.1984924623115578,20.0,1.81323621,0.00642188997,67.2537641,0.418023719,672.547823,4.18013828,166.074102,1.09717594,2781301355,None,36,100000,1000000,10,0.9974,0.00104370363,1.6634,8,28.55
100,-1.1834170854271358,20.0,1.78994754,0.00702106458,65.6616083,0.455505744,656.631337,4.55319317,161.772066,1.19549779,2781301355,None,36,100000,1000000,10,0.99652,0.00126441821,1.82552,8,32.1
100,-1.1683417085427137,20.0,1.75576819,0.00776986975,63.7693918,0.488216564,637.696844,4.88093555,156.769996,1.27699149,2781301355,None,36,100000,1000000,10,0.996,0.00120740686,1.93305,9,33.12
100,-1.1532663316582914,20.0,1.72827878,0.00746430357,62.2317598,0.469285229,622.337215,4.69254441,152.611122,1.23126959,2781301355,None,36,100000,1000000,10,0.99304,0.00380496315,1.94626,9,33.31
100,-1.1381909547738693,20.0,1.68972094,0.00812131623,60.0055164,0.479225259,600.060386,4.79222689,146.635343,1.25128891,2781301355,None,36,100000,1000000,10,0.99504,0.00190433705,2.05137,10,34.97
100,-1.1231155778894473,20.0,1.64190637,0.0086008312,57.3113043,0.512383878,573.112844,5.1238526,139.489722,1.33607086,2781301355,None,36,100000,1000000,10,0.99736,0.000964074353,2.19095,8,36.94
100,-1.1080402010050252,20.0,1.58741318,0.00956087978,54.2916613,0.54713342,542.918927,5.47067449,131.492871,1.41754909,2781301355,None,36,100000,1000000,10,0.99704,0.000981021515,2.37345,10,39.3
100,-1.0929648241206031,20.0,1.52368961,0.00920272159,51.0099286,0.526629134,510.100021,5.26808836,122.904719,1.35996672,2781301355,None,36,100000,1000000,10,0.99596,0.00132519363,2.52901,10,41.51
100,-1.0778894472361809,20.0,1.4598733,0.0089348715,47.7421312,0.507416715,477.443974,5.07371568,114.260053,1.31053599,2781301355,None,36,100000,1000000,10,0.99654,0.00147690167,2.60063,10,36.97
100,-1.0628140703517588,20.0,1.37601982,0.00900878361,43.7404038,0.500250102,437.407899,5.00234536,103.844692,1.29162384,2781301355,None,36,100000,1000000,10,0.99796,0.000641404082,2.65316,10,37.38
100,-1.0477386934673367,20.0,1.282335,0.0078784499,39.5097705,0.429816269,395.113545,4.29754882,92.9949897,1.10431704,2781301355,None,36,100000,1000000,10,0.99714,0.000794864036,2.74567,8,39.16
100,-1.0326633165829147,20.0,1.17200609,0.00696264304,34.4648999,0.365923643,344.646611,3.66204629,80.0635471,0.935195213,2781301355,None,36,100000,1000000,10,0.99434,0.00159223063,2.92688,10,41.98
100,-1.0175879396984926,20.0,1.06201546,0.00632073991,30.3636607,0.273267115,303.633325,2.73269399,69.7200669,0.699787876,2781301355,None,36,100000,1000000,10,0.9955,0.00137014935,2.67037,10,36.53
